Date,YouTube,Instagram,Twitter,Campaign_Manager,Region,Niche,Engagement_Score
2019-04-13,81.96949731762795,84.89238637086618,34.291418347025775,Donald Cox,South Susanshire,Tech,235.17916915057646
2019-04-14,63.97525000359323,42.32030758229445,34.409458542597214,Jack Brown,West Peterburgh,Beauty,250.73680020793017
2019-04-15,91.64821651454012,104.0332049075655,55.97867915194474,Andrew Mcbride,Port Michaelshire,Beauty,263.10242176005164
2019-04-16,61.4812436705111,99.55994958328321,0.29158865111877047,Sarah Perry,Antonioland,Gaming,245.13707437379142
2019-04-17,55.0361496606922,191.68924762520243,7.463339991612536,Amy Davis,Lake Gilbertport,Beauty,280.1560699377237
2019-04-18,72.84321213060741,92.40829775023577,32.85660148000311,Erin Newton,Tammyborough,Fashion,261.6948765405357
2019-04-19,239.92264149314596,159.26909281471958,67.65551588113934,Susan Thompson,West Susan,Beauty,277.5142358513842
2019-04-20,55.91629020716752,188.96300352178116,34.687761512480954,Monique Howell,Port Stephaniefurt,Fitness,237.83097751118385
2019-04-21,176.30575958570859,176.62787788505725,16.007032882071638,Todd Hansen,Lake Christophertown,Beauty,283.5438831183321
2019-04-22,88.79130400382772,49.64684865720245,13.461615698808973,Caitlin Moore,Seanfurt,Fashion,254.97221263097134
2019-04-23,85.73027600548934,104.24567990817341,40.17637059723802,Robert Mendoza,North Jennifer,Gaming,247.79974605960896
2019-04-24,92.29721298189178,76.07055863622588,40.55536164711073,Shane Anderson,New Vicki,Beauty,260.64690741343577
2019-04-25,114.15337611287879,85.97315207607095,28.022797248875097,Jessica Henderson,West Johnton,Fitness,218.51368562968733
2019-04-26,59.51787320650045,78.55329698669273,10.336760330110145,Tiffany Cook,Port Johnmouth,Fashion,241.6958187113844
2019-04-27,168.20355406613066,167.0082499332508,77.77000632431249,Patrick Brown,Lake Juliaport,Tech,251.227394746454
2019-04-28,114.35415876450692,95.90642047326502,24.080822883802632,Brandon Williams,South Faithberg,Gaming,251.68171519452832
2019-04-29,25.133244500813007,109.50192312649075,46.88985163792115,Amber Barrett,Sydneymouth,Gaming,247.72772469539362
2019-04-30,6.784599279800937,196.66499783894417,7.2357226357662,Mr. Riley Long,Lake Alejandro,Gaming,252.87903587950677
2019-05-01,235.08682609409388,21.396061716388125,12.649700092125567,Tammy Hernandez,South Nicholas,Fashion,239.6907875911812
2019-05-02,94.47255762681452,102.71195156024227,62.282499537882366,Martin Mayer,Lake Samantha,Beauty,263.59775982796003
2019-05-03,22.170993174225202,157.07172431976207,1.5421789148765188,Caleb Little,Connorshire,Beauty,276.2040271063063
2019-05-04,55.85182267752501,38.72077205576304,21.542586347550085,Alyssa Ramos,West Zacharyhaven,Beauty,261.7047690867869
2019-05-05,150.33557919847084,126.19100297680704,19.716348797058167,Tracey Wong,North Johnton,Beauty,272.71479289799777
2019-05-06,69.51652028554443,55.49830811154869,41.736817906024875,Susan Zuniga,New Michelle,Gaming,238.82511145351026
2019-05-07,74.51375642799846,174.80678151266784,9.93413307198564,Tristan Anderson,Martinberg,Tech,246.5475756244587
2019-05-08,131.63812280253956,72.14893642601507,7.417970764864324,Christina Palmer,Lauraton,Gaming,243.88209175096856
2019-05-09,101.17773814767746,72.52193521117282,78.16460752473971,Tyler Johnson,New Wendybury,Tech,234.2447302739842
2019-05-10,120.33160886938397,123.65683691839976,25.438617903709407,Gregory Moore,West Francesmouth,Tech,236.26627141808328
2019-05-11,130.67151311748552,44.876952542782654,3.3175430929948804,Thomas Jones,West Heather,Beauty,253.31370296123762
2019-05-12,43.861419567262274,64.1288413915816,6.4342926717214795,Rachel Bailey,Ramseymouth,Fitness,210.4372203731241
2019-05-13,47.50967668335598,89.16005152268819,202.4216775728622,Isaac Stevenson,Elizabethton,Fashion,246.4867289465924
2019-05-14,39.377676587823764,77.19119399662097,6.530094148514881,Joy Silva,Mccoyview,Fitness,218.8775633136206
2019-05-15,49.75926257115342,109.72667142106066,28.284856309252085,Sarah Russell,Lake Dustinborough,Tech,229.88222692153093
2019-05-16,72.28998325120199,123.9316273731036,16.348440770454154,Andrew Rivera,New Heathershire,Fitness,222.3969396916581
2019-05-17,76.4322862310561,117.66681621253127,65.04138863747855,Elizabeth Wise,East Sarah,Tech,239.84415266231878
2019-05-18,200.35732677880955,134.29197927846712,42.215563113793365,Lisa Phillips,Lake Ryanstad,Gaming,254.39712884847557
2019-05-19,97.67266794170892,68.47240815548585,27.260943584947178,Mrs. Elizabeth Romero,West Julie,Gaming,245.76372654704082
2019-05-20,73.40129127369057,34.02098315945533,0.3239118253143879,Michael Wheeler,East Dustinstad,Beauty,251.60407407230673
2019-05-21,32.07756788719914,154.55343287190465,63.55675159719588,Stephanie Harris,South Travis,Fashion,255.345498710314
2019-05-22,62.524444287754086,171.6482726998296,17.645645790402963,Ann Roberts,Contrerashaven,Gaming,253.42610392656653
2019-05-23,246.83979349794512,58.83118412226212,80.46167392371231,Heather Ramirez,West Timothyshire,Fashion,255.53966510315752
2019-05-24,244.28367012884507,87.34747167002375,20.527943157579234,Richard Turner,Lisamouth,Beauty,261.2361529324343
2019-05-25,61.910588285923815,104.7281512230755,35.5471221313275,Amanda Clark,Heatherbury,Fashion,250.46790984114614
2019-05-26,15.311703106459582,111.33210012305791,2.1543116990091735,Monica Hines,Rossmouth,Gaming,241.6426841415932
2019-05-27,55.440554704728086,135.30313250665387,41.01259891357536,Kimberly Stanton,Wilsonville,Gaming,255.33075034959091
2019-05-28,201.814564845955,17.904614337511056,12.374511841980103,Zachary Jackson,Port Christopher,Fitness,209.12936883364824
2019-05-29,72.67947147792945,147.08064571946323,12.98627688382672,Kimberly Lopez,South Erica,Fitness,228.82450316092803
2019-05-30,131.73194273670128,21.77449132608795,3.7892126303997355,Michael Ray,North Dustinfort,Fitness,207.6018043169493
2019-05-31,79.29667037688309,98.9748278578449,4.764848284707156,Robert Shaw,Davidshire,Fashion,251.25056573344054
2019-06-01,20.38140471079861,167.2575157581469,6.164968710966249,Denise Franklin,New William,Gaming,251.41548435709586
2019-06-02,81.46161331080923,95.73090952289529,11.934113520019334,Michael Bowman,Anthonyton,Beauty,269.26249951056695
2019-06-03,144.0481963514503,38.327052265967076,66.760365157337,Heather Garcia,Freemanfurt,Tech,223.8104261437908
2019-06-04,49.172196221716,197.15643055113233,13.778332169608552,Dr. Cody Floyd,Michaelport,Gaming,255.72686905390134
2019-06-05,141.44828695788007,178.96423779411003,38.66008295212375,Jeffrey Larson,Meganmouth,Fitness,234.7363972204812
2019-06-06,85.382678376612,156.54959031275266,2.591174833588558,Sharon Campbell,Mckenziefurt,Fitness,236.54979914193805
2019-06-07,136.2854690965427,88.18720455084998,26.828451453977582,Victoria Woods,Brownmouth,Fashion,251.2910268048383
2019-06-08,102.23550412547586,44.93068810896658,19.727102415678146,Jennifer Mcconnell,Hannahside,Fitness,214.38847504250435
2019-06-09,34.07937885693054,188.86812446951524,114.44409444453447,Stephanie Carter,Brianport,Fashion,262.2370603131615
2019-06-10,63.03867544081297,111.1467140382564,56.164582276674295,Bradley Coleman,South Jose,Beauty,264.4184522855133
2019-06-11,61.41982571493914,171.94753747362216,18.19971566816716,Michael Miranda,South Danielchester,Fitness,230.7444865911946
2019-06-12,47.21728852189402,74.99805109429089,44.7686875509169,Nathan West,Ianville,Fashion,246.40024762726182
2019-06-13,96.4495566892518,73.70478024509941,6.434388552730904,Thomas Hughes,New Jonathon,Fitness,213.7783473454627
2019-06-14,276.0217834413648,197.25269132806744,24.789136029807928,Christina Perkins,Jamestown,Fashion,260.43476236200996
2019-06-15,168.35139173634627,109.14827921402146,2.326493832946389,Christopher Ryan,Jamesville,Gaming,253.24572705265277
2019-06-16,183.69653183182325,36.73213053354179,12.835418367386591,Angela Griffith,Smithtown,Fashion,241.78893890193612
2019-06-17,44.79273175964243,51.73818881899441,7.680160839705578,Joshua Day,West Christopherfort,Tech,224.2613123024017
2019-06-18,185.74155592985935,101.56941308461695,38.072391577081895,Betty Armstrong,South Victoria,Beauty,261.36530510880084
2019-06-19,227.54637250052042,18.069472992798154,20.205671849615403,Erin Cabrera,Blanchardchester,Gaming,222.8463611502351
2019-06-20,43.52899401978222,97.88145722187708,41.71756410495985,Jason Ramirez,New Robert,Beauty,251.03213345137274
2019-06-21,110.5542804966136,89.59875999522424,21.72647170221909,Alyssa Griffith,West Justinstad,Gaming,232.047720667196
2019-06-22,112.65493266410243,158.07389041070252,2.713646168292389,Andre Kramer,Crystalland,Fitness,226.86440486253818
2019-06-23,66.71965587786454,77.43897325295593,39.88241321245728,Paul Young,West Jameschester,Fashion,248.49151329883833
2019-06-24,90.86930615669607,196.68426469252387,53.73405744064472,Randall Sullivan,South Brandontown,Fitness,224.82384382549432
2019-06-25,116.61123541034735,44.346284667171595,70.1560772277153,Bernard Cook,Jamesside,Beauty,251.1118079451576
2019-06-26,70.27609368490334,122.28747014394563,25.45839792601717,Carmen Gonzalez,South Abigail,Beauty,258.26284964799027
2019-06-27,162.96932082551677,27.04286643156838,42.02218888329429,Lisa Moon,North Bridgetville,Gaming,232.13406835324474
2019-06-28,25.270834142592076,149.4341569588566,41.83515979656992,Victoria Keller,New Amanda,Beauty,270.18173948247914
2019-06-29,61.20699510906604,199.0032007317746,5.079190056071064,John Myers,Port Marystad,Fashion,260.8034243891833
2019-06-30,133.56712024184597,165.63634117281012,5.381720428834289,Taylor Santana,Perezstad,Beauty,273.0526309455426
2019-07-01,257.27793841935716,115.58367273685724,2.205699096241827,Robert West,Lake Robert,Fitness,225.29423852341813
2019-07-02,169.9605116054425,102.10085790594148,11.56606445190282,Joel Mitchell,Hardyport,Fashion,249.84417871553322
2019-07-03,89.49247914297814,168.65569264070092,19.245607756209168,Kathleen Tucker,East William,Beauty,274.4370830001605
2019-07-04,72.9298429233723,187.8350760950376,184.9438787596749,Patricia Thomas,South Robinton,Tech,246.71388059826958
2019-07-05,64.01101644543476,197.94923990163767,16.91589431441523,Monica Rogers,Linland,Tech,237.30505086834708
2019-07-06,64.31616955452385,85.34245323725199,38.86538772816726,Melanie Gonzalez,Lake Anitaton,Fitness,220.8951410472233
2019-07-07,13.162951946884158,198.27432021095734,35.466048406367506,Denise Whitney,Port Matthewmouth,Gaming,245.3555661169321
2019-07-08,250.41410008557054,39.625987913027984,6.862852249341281,Chelsea Hayes,West Laurenview,Gaming,233.28184324063903
2019-07-09,77.1952863286813,58.17445742706275,1.8086558015324037,Kelly Carpenter,East Chase,Beauty,251.55677825546792
2019-07-10,41.18465837967866,26.913063699440276,23.690188568121673,Brenda Atkinson,Jenkinschester,Fashion,220.98649556060812
2019-07-11,109.32441818015654,61.630318132051514,36.14975893624727,Spencer Reynolds,East Anne,Gaming,222.89426384860417
2019-07-12,44.09123794758768,155.90813480742213,190.47488934617706,Jesse Lynch,East Melissa,Tech,232.17460314289465
2019-07-13,152.5506902158593,172.05562805390545,13.323576701009383,Patrick Young,Lake Anthonychester,Gaming,247.11449989527517
2019-07-14,42.33694544104403,157.98960256948862,68.00627828379959,Nicole Johnson,Brookston,Tech,237.90987295056354
2019-07-15,137.81064559564427,129.90249785186228,14.43472598359871,William Gutierrez,Nicholasburgh,Gaming,245.1301761848196
2019-07-16,63.269660720103346,107.65363737930267,35.07861195445277,Luke Evans,Bairdmouth,Fitness,222.60480042295853
2019-07-17,99.1953865146916,144.65381495059282,27.357977063125134,Joshua Padilla,Kristenville,Fashion,248.0653796229557
2019-07-18,145.10050756648448,84.25837436077214,1.6330137747278062,Theresa Silva,Schultzport,Beauty,255.67419773148538
2019-07-19,52.18167817228277,169.84858678494336,2.4489429473521005,Rebecca Martinez,Carrillobury,Tech,232.1584132330599
2019-07-20,142.69422771894224,138.66611785558922,0.6294808446301976,Pamela Reed,West Jeffrey,Gaming,234.69672882639622
2019-07-21,13.862532691713717,142.5828927139376,13.900808417533558,Dr. Jeremy Christensen,North Susan,Beauty,258.1645666329653
2019-07-22,216.07658873126226,111.82783869452354,41.0891413796014,James Evans,Lindahaven,Tech,228.67378406185796
2019-07-23,159.79262890425022,178.1935070001228,5.689645577681123,David Atkinson,Shawburgh,Tech,239.415276488595
2019-07-24,75.16458245510981,57.88279939901997,27.930937878200595,James Clarke,Berryburgh,Fitness,210.48637688188415
2019-07-25,179.43640451937048,82.41805413859964,10.225219689943188,Nicholas Hodges,Kimberlyhaven,Gaming,228.77457809847527
2019-07-26,167.03629874807874,157.75208823876093,47.83538896565971,Brandon Sawyer,Sylviaview,Beauty,267.0251450834126
2019-07-27,80.502487444728,103.62229026457416,48.04351922398992,Wesley Austin,East Davidland,Gaming,231.80302683273672
2019-07-28,79.84718074286413,178.95066255059626,44.804965938552634,Erica Vincent,Port Yvonneview,Gaming,237.1445073330863
2019-07-29,36.84680127881284,75.81587075494194,22.322701172911568,Joseph Moore,North Jonathanport,Fashion,242.60175852840786
2019-07-30,83.80949643276318,80.1727320757325,10.046007598307835,Tracy Meyer,Port Gary,Tech,214.99912099721476
2019-07-31,19.692088927692645,178.85979998345883,49.734281838776894,Kathy Williams,Berryfurt,Tech,224.9701947281777
2019-08-01,136.6306859461782,98.2303608345878,6.17755383231742,Joseph Ho,Port Sarahfurt,Fashion,249.07282257689866
2019-08-02,138.67514291824733,108.06367099847249,10.264553326888734,Ann Moore,Holmeston,Fashion,249.3779113704078
2019-08-03,14.111673174664988,73.22510591377909,6.0983052145185015,Justin Cortez Jr.,New Christinaton,Gaming,230.23679747152667
2019-08-04,202.49385221439405,62.56728901402556,33.64508307798762,Erin Webb,South Kelly,Tech,218.9356125832488
2019-08-05,48.42204718385778,134.63025505929448,34.773427728776525,Guy Mitchell,West Lindseyton,Beauty,259.34258307054415
2019-08-06,430.9072849760609,32.769725692828736,31.710581118348912,Joseph Hart,North William,Fitness,196.0786241062842
2019-08-07,95.47395027787047,177.06180182475276,16.11516327432326,Ashley Cole,East Alanborough,Fashion,252.12618476867283
2019-08-08,203.81061071471987,158.0485959853705,3.166516251396782,Tara Burns,Andrewport,Beauty,263.22490819179103
2019-08-09,35.779384303660564,46.24217010410253,72.63078512720219,Ricky Smith,Jacksonburgh,Beauty,244.93716825950634
2019-08-10,63.158908678178314,141.86378970666743,21.26189672486031,Megan Collins,North Julie,Gaming,238.03002168953338
2019-08-11,51.96229966868755,124.50025504427062,15.675419766966352,Jose Smith,Chrisburgh,Fashion,239.72540276204774
2019-08-12,19.312361074775318,45.06165963996238,26.662083141866148,Mary Velazquez,New Scott,Beauty,234.98735277522837
2019-08-13,25.352937980883215,61.90866614954417,6.425158842723404,Jessica Dunlap,New Darrylmouth,Fitness,201.5631582215827
2019-08-14,72.93727207637627,87.70743570942854,4.265879947732999,Melissa Norman,South Alejandrahaven,Beauty,244.71616280873502
2019-08-15,106.62659319617948,142.85611969664004,15.602309652215107,Dylan Lee,Michaelmouth,Fitness,214.99577808809315
2019-08-16,32.36816004863222,131.35744767523113,7.732853235658871,Judy Wilson,South Ashley,Fitness,211.47234471815304
2019-08-17,60.09349813040317,111.1246210585726,8.402938920830925,Ann Gutierrez,Collierhaven,Fitness,215.15583716819665
2019-08-18,43.89401213895724,155.9980031916665,66.91113900542311,Lauren Johnson,Brandonchester,Fashion,250.40296575142023
2019-08-19,76.73967492913096,154.00817052517152,22.69917482526732,William Benjamin,North Jackhaven,Fitness,218.71977305363126
2019-08-20,129.47742658624765,127.39323927182862,19.818602921758945,Audrey Lane,Michaelburgh,Fashion,244.5023628559867
2019-08-21,87.1581895225626,159.5281158431168,35.08516977261801,Anthony Boyd,Port Stephanieview,Beauty,259.5057795103112
2019-08-22,50.11597831492847,73.51004120804976,90.81552024007861,Jillian Scott,West Michelletown,Fitness,213.22343850252494
2019-08-23,163.3137893932441,177.43741038129508,3.570215088963858,Joshua Price,New Thomas,Tech,235.50296639461442
2019-08-24,104.14691508912513,126.83291630236874,53.78902804144327,Kevin Hayes,Lake Keith,Beauty,257.63233915415174
2019-08-25,89.0773659065588,166.2490676243618,26.313483757059466,Kevin Stanton,Bookerhaven,Tech,229.31428809606177
2019-08-26,32.748113543194215,113.79302991015395,4.740531800140699,John Harris,Robinhaven,Tech,223.99084693288853
2019-08-27,151.77085141689426,51.50326654784927,10.578324355501506,Lisa Shaffer,Phillipsborough,Gaming,225.45880103879028
2019-08-28,111.75840833736414,113.05792444887864,19.75433986266191,Bryan Howard MD,West Davidmouth,Fashion,238.1236472777258
2019-08-29,115.92629286276046,80.51121611755174,35.24962349688733,Beth Ward,North Josephstad,Gaming,216.66546605749969
2019-08-30,67.553138414555,142.52481684704796,8.336190842558581,Sean Houston,North Bradleymouth,Fashion,248.37992318621542
2019-08-31,58.34720031100142,100.4008204295998,22.963718863515183,Kristen Smith,Lake Zacharymouth,Gaming,236.75298786341614
2019-09-01,251.25480526675864,168.86143293626066,34.624221914546666,Thomas King,Morrismouth,Beauty,261.2302055456586
2019-09-02,57.63309792862859,138.83377734116416,17.86650221561741,Charles Ramirez,North Tammystad,Tech,223.5780657301459
2019-09-03,26.942237255446997,140.06344227595156,59.638916050153234,Thomas Reed,Larsonland,Beauty,256.62187006164334
2019-09-04,92.41424825567165,51.25951336330235,61.08206139357233,Andrew Johnson,West Randyview,Fashion,234.1763128964915
2019-09-05,79.9898844751845,197.00745563334516,19.085499235548795,Michelle Cook,Lake Aliciabury,Tech,232.21637122466504
2019-09-06,168.3292056121272,169.91828976158286,108.27512174985509,Christopher Marshall,Morrishaven,Tech,232.94988013256582
2019-09-07,71.63467243149834,159.91092806653197,2.357828217986931,Jeffrey Smith,Port Ray,Fashion,247.5288171199431
2019-09-08,126.60298186976817,72.7408927804052,0.10104131460574492,Mr. Trevor Walker,Port Donald,Beauty,245.72985151004082
2019-09-09,211.74802141530398,111.77001404097406,14.373426812415554,Sarah Bright,Rebeccafort,Tech,225.91531742267833
2019-09-10,107.13787426093482,36.04960573412244,27.57111459811226,Katelyn Evans,Lake Adamland,Beauty,239.10448723692855
2019-09-11,34.28014792428829,112.31043556591413,29.762786097361513,Joanna Jimenez,West Shannon,Beauty,249.94799040245962
2019-09-12,109.31918626831711,37.718956831824585,19.413437953327037,Jason Jensen,Richmondland,Beauty,230.4385027214225
2019-09-13,60.929179389674914,115.07719035802423,4.00194135657836,Caitlin Heath,Abigailstad,Tech,222.16491220135455
2019-09-14,97.08430608617645,133.25715722943207,5.607875452758763,Keith Holland,Port James,Fitness,206.77141603498933
2019-09-15,80.44618029145997,84.13723377748144,57.346301890030446,Steven Mccann,West Alexis,Gaming,230.01061945972694
2019-09-16,26.389759361406124,104.72352688294572,60.72841015570724,Gabrielle Collins,South Amber,Fashion,230.73196593571186
2019-09-17,71.32354777856102,176.3741436581713,33.61640137447418,Laurie Baker,Vincentchester,Beauty,254.961441892267
2019-09-18,32.536348559581775,30.62699749353378,32.738791696615166,Terri Ward,Thomaston,Tech,215.2570394370078
2019-09-19,54.13698060049109,160.42924966993405,27.31538329570402,Jeffrey Boyd,Kellerhaven,Fashion,246.2056158282377
2019-09-20,151.4307202038121,42.44336468927732,6.804228387731732,Zachary Reynolds,West Lauren,Fitness,199.8965712191014
2019-09-21,85.24754241882839,16.974516732879394,16.77164012537689,Marc Marshall,East Jillmouth,Fitness,187.10508367998096
2019-09-22,121.32909437060766,45.259174521559075,35.711432891057285,David Bradshaw,Anthonychester,Tech,200.03653128711542
2019-09-23,90.44690415928999,155.35820609439304,23.117197119788887,Pamela Gonzalez,Davisland,Beauty,253.47312825648632
2019-09-24,64.39977575341548,86.9739539340034,0.5626535058915956,Jordan Bauer,Weissmouth,Fitness,210.67817411924614
2019-09-25,97.2841926338528,175.77889820077456,92.08576089317839,Tony Brown,Garrisonstad,Fitness,216.25887598013367
2019-09-26,16.33045360486165,109.69443282463051,55.8943232431191,Bobby Wilson,South Nicholaston,Fitness,206.96262331763856
2019-09-27,136.95978000631848,14.227566866002881,9.055256090732414,Jonathan Rivera,New Matthewmouth,Tech,205.05682299344866
2019-09-28,40.17628433119691,146.1755858243661,28.749257544311163,Carolyn Vargas,East Bruceton,Fashion,238.3419852496316
2019-09-29,116.05279909458397,30.944252657034212,77.01190737962315,Donna Morales,Lake Sarahport,Gaming,212.03746985860482
2019-09-30,62.40255926129436,159.98213035776564,3.0281430061741768,Dustin Lopez,Anthonyberg,Tech,223.58466418960907
2019-10-01,26.40658697411083,41.939484462984204,20.976737164297568,Mary Rivera,New Roy,Beauty,236.76887011917398
2019-10-02,46.49836725214995,75.63481330304755,18.277586118950783,Xavier Mathis,East Gregory,Tech,210.5721401926415
2019-10-03,116.47644721130092,154.64157162881847,15.839408071353905,Ryan Griffin,North Williamchester,Tech,220.91173640250418
2019-10-04,305.3991123410744,191.3039579205201,54.16150529363855,Tammy Bowen,East Bobby,Gaming,247.95429808348553
2019-10-05,76.61731372473847,80.57245062287915,14.37235549423837,Kelli Miller,Port Tiffany,Gaming,227.2567213921566
2019-10-06,282.08650956621324,167.5860418377978,1.9734054140392983,Jesus Taylor,Gabriellatown,Gaming,239.47085416984385
2019-10-07,16.283426022194522,46.25053044040936,2.043153967459994,Randall Wolf,Michellemouth,Fashion,232.66122153521218
2019-10-08,66.26624038671736,163.36415633847332,1.31055162891081,Brandon Kaufman,Port Randall,Tech,230.92083203389575
2019-10-09,76.66476953537988,134.9238712586877,15.785560576635318,Jason Gonzales,Amandastad,Beauty,259.0802727734917
2019-10-10,120.78925256160386,46.62126637035,38.01869843729003,Adam Prince,South Connorton,Gaming,227.00357087233326
2019-10-11,48.05214672998513,67.4757524667682,6.83422463973455,Toni Graves,West Melissa,Gaming,224.49929486332388
2019-10-12,103.88013126703532,35.03646883343684,31.19348239491931,Lisa Cruz,New James,Tech,214.33295612291832
2019-10-13,68.88194206380196,82.76373210221952,34.855043606271266,Maria Wilson,East Robertborough,Beauty,238.40244436926386
2019-10-14,184.7563706012191,48.69324181342271,8.839272144497293,Nicholas Dalton,Kellyhaven,Gaming,220.27248033590857
2019-10-15,92.47562024866652,132.35961118978997,27.530575342298526,Kelly Taylor,Clayville,Tech,223.49613913682467
2019-10-16,407.91477927770615,198.95596980190615,34.642942779363864,Valerie Castillo,Millerstad,Fitness,230.523369967434
2019-10-17,69.31332964630128,12.281740986010186,18.855276213657113,David Nelson,Diazville,Fashion,236.2178004752117
2019-10-18,176.75657858446624,112.77476452458674,12.31658775139078,Mary Cannon,South Mariofurt,Tech,218.60186405874651
2019-10-19,215.3641791972537,118.99665353431185,28.96061268447388,Preston Hays,Justinburgh,Gaming,232.58992434857987
2019-10-20,4.262460974604129,183.69967003935426,114.29358880594172,Jennifer Sanders,New Joshuachester,Beauty,261.7339624451699
2019-10-21,135.7565684413056,106.14101360571813,16.697784842455984,Holly Stewart,Lake Sethfort,Fitness,215.05932495025004
2019-10-22,67.35807338983746,113.30326973253432,14.914343850144945,David Adams,Jasonview,Beauty,255.0866536705288
2019-10-23,30.09821778586499,99.61403225239384,18.723575826548178,Nicole Roth,Washingtonshire,Beauty,255.95501000870013
2019-10-24,186.92981626996945,61.09181786668147,2.3783877545796743,Nicolas Burke,Brianside,Beauty,241.88778954752172
2019-10-25,50.436944113176665,20.6455353172936,24.166860900182147,Stanley Sandoval,Greenshire,Tech,199.69640820152915
2019-10-26,15.242966818401573,87.64495961986886,11.956057677634849,Alexander Miller,Maldonadoborough,Tech,210.14069602957335
2019-10-27,94.13509340513923,19.992379535728922,3.883521804835988,Kelly Melendez,Port Jamie,Fashion,216.0150652861026
2019-10-28,205.80727900546955,114.59356919852438,18.835210327414753,Patrick Willis,Jonesville,Fitness,202.04963797490646
2019-10-29,30.480817544128918,68.3857922160357,0.10169175619514761,Molly Rodriguez,New Bradleyburgh,Beauty,238.79335699444684
2019-10-30,148.3141410735317,111.38445628983129,15.41416403096696,Brandon Johnson,Aguilarbury,Gaming,232.8915905348459
2019-10-31,10.93859317116475,35.51642323508547,3.352602802683607,Mark Miller,New Theresa,Beauty,240.25152254207495
2019-11-01,215.66455150652874,187.19969349047832,0.7377791571814484,Dana Morales,Padillastad,Fitness,217.20239002334768
2019-11-02,108.670557979774,179.95903627448763,52.199221786282955,David Rodriguez,Hernandezview,Beauty,260.496883228586
2019-11-03,27.500925041603292,46.099336748434055,74.39714457649443,Kristi Mccoy,North Debra,Tech,218.55193629838334
2019-11-04,139.07505829571718,75.25441382586187,6.98349521986601,Maurice Bates,New Deborah,Tech,209.57101453147735
2019-11-05,52.863070216816475,126.56362665187612,23.25013315526263,John Velazquez,Brendachester,Fitness,211.1531402399656
2019-11-06,36.88285202906096,28.18037938812219,9.770165629691288,Jenna Duran MD,Howellview,Fashion,220.1763741237295
2019-11-07,51.905935669868285,77.36788601206865,20.411515702784772,Justin Kelley Jr.,Blackburnton,Beauty,245.40467179018904
2019-11-08,129.43772581110665,57.71133449561116,17.21463053179755,Alexandra Flores,Santiagotown,Fitness,198.04945233767646
2019-11-09,34.782055481769206,183.94817845617237,9.402349933885258,Heidi Love,Lake Elizabethview,Gaming,243.6347057219547
2019-11-10,6.436756586291835,171.977020894949,36.158567933398835,Sean Gibson,New Jefferyberg,Gaming,243.79849782038207
2019-11-11,54.16592549531556,120.16822084070412,4.057103985401822,John Jones,Port Scottville,Fashion,245.44271010427738
2019-11-12,192.11999715635073,108.86580400559909,1.6359913278954712,Donna Ford,Williamland,Tech,223.94582684389633
2019-11-13,190.39314085716796,186.83790096362546,43.78859668408081,Angela Cole,Jacobsonside,Fitness,224.74611074366712
2019-11-14,51.84418613397036,187.1612787659749,32.892144617448494,Kevin Coleman,Rogerburgh,Beauty,266.2530278297633
2019-11-15,50.30189519964817,194.17272381681548,20.70611294861186,Ann Schneider,West Melissa,Fitness,225.56069197803583
2019-11-16,47.705511927557254,33.821987980555654,18.921500982426586,Amy Butler,Briantown,Fashion,237.1776057967542
2019-11-17,45.92208155060062,40.50598404500234,20.639498861319694,Heather Miller,West Timothyport,Fitness,202.6665914661279
2019-11-18,48.6729820226644,138.57997274917847,17.235552470929633,Dustin Burton,Lake Robin,Fashion,244.80634734521482
2019-11-19,97.51676642362722,112.87255055587053,14.97147200433781,Mark Johnson,Port Jillianton,Fashion,244.53769382894245
2019-11-20,195.2527111255659,13.508521929714833,20.77585733119172,Brittany Floyd,Normanberg,Fashion,224.35798749336752
2019-11-21,34.72894636949382,21.77525683800868,22.556050613971923,Laura Moore,North Jason,Fitness,190.39823013687956
2019-11-22,40.92237208885127,178.73527262917298,35.320151526829584,Robert Hooper,Williamland,Gaming,235.03456738612087
2019-11-23,105.84065381715885,175.0854511524834,37.261370011687745,Christina Peterson,Marshallton,Beauty,266.5456337123266
2019-11-24,134.69853144428154,77.88147517924858,14.226570893990884,Christine Hill,Christinaview,Fashion,246.9810366593627
2019-11-25,19.68641023340147,179.29961721680158,16.009551172871085,Monica Cooper,Lake Janiceside,Tech,233.0179874858827
2019-11-26,244.5935952441824,122.79826413560134,14.037638113155127,Pamela Davis,Duartefurt,Fashion,261.46903423727093
2019-11-27,62.679540660579114,163.12207293359137,23.070782353675973,Kelly Morgan,New Jack,Fitness,223.0903685676336
2019-11-28,21.718552512410238,91.21190352044071,18.118590213424895,Nicholas Olson,South Joshuaton,Fashion,251.0926322191931
2019-11-29,18.680117964701285,31.54568219553266,66.10839326527406,Christina Carroll,New Frankmouth,Tech,213.67970866942304
2019-11-30,17.494525452264824,92.40814190274308,35.75749986815117,Amy Curry,Stuartmouth,Gaming,226.815376764818
2019-12-01,174.45390228344414,96.8869616194106,68.67715185854796,William Moore,North Tanya,Fitness,213.6191106468036
2019-12-02,85.78021450980458,114.67939682971458,37.04708652078493,Christina Molina,Patrickburgh,Fitness,216.39676243187242
2019-12-03,175.5432646428821,30.060715451841318,106.20566235243419,Adrian Horne,Smithville,Fitness,205.47870245438298
